"Габаритная высота","Габаритная глубина","Габаритная ширина","Имя","Имя родительского объекта","Количество","Марка","Марка родительского объекта","Относительная высота верха объекта","Относительная высота низа объекта","Расположение элемента относительно оси","Смещение по вертикали","Смещение родительского объекта по вертикали","Смещение элемента по вертикали","Смещение элемента по горизонтали","Список материалов","Список материалов.Имя","Список материалов.Плотность","Список материалов.Теплопроводность","Список материалов.Уникальный идентификатор","Стиль элемента","Стиль элемента.Высота элемента","Стиль элемента.Глубина  элемента","Стиль элемента.Имя","Стиль элемента.Ориентация 3D модели","Стиль элемента.Равномерное масштабирование","Стиль элемента.Уникальный идентификатор","Стиль элемента.Ширина элемента","Тип объекта","Угол нутации","Угол прецессии","Угол собственного вращения","Уникальный идентификатор","Уникальный идентификатор родительского объекта","Уровень","Чистая масса","Чистый объём"
"765.0000000","800.0000000","1500.0000000","Элемент - Офисный стол: 1 500,00 мм x 800,00 мм x 765,00 мм","","1","","","765.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стол","765.0000000","800.0000000","Офисный стол","Нижняя","Да","4936cbaa-410a-4f53-b1bd-348b59cc8ebf","1500.0000000","Элемент","0.0000000","180.0000000","0.0000000","f02706a1-1641-4928-80f6-8f907730ec5b","","1","","0.0739640"
"1110.0000000","790.0000000","675.0000000","Элемент - Офисный стул: 675,00 мм x 790,00 мм x 1 110,00 мм","","1","","","1110.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стул","1110.0000000","790.0000000","Офисный стул","Нижняя","Нет","05f06a64-397e-46e6-96f5-c4debffc3986","675.0000000","Элемент","0.0000000","0.0000000","0.0000000","267c5fea-7555-431c-9446-00bff8e03a15","","1","","0.0698862"
"1110.0000000","790.0000000","675.0000000","Элемент - Офисный стул: 675,00 мм x 790,00 мм x 1 110,00 мм","","1","","","1110.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стул","1110.0000000","790.0000000","Офисный стул","Нижняя","Нет","05f06a64-397e-46e6-96f5-c4debffc3986","675.0000000","Элемент","0.0000000","0.0000000","0.0000000","7ce4bc41-5000-42e2-b157-a40547a1d494","","1","","0.0698862"
"1110.0000000","790.0000000","675.0000000","Элемент - Офисный стул: 675,00 мм x 790,00 мм x 1 110,00 мм","","1","","","1110.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стул","1110.0000000","790.0000000","Офисный стул","Нижняя","Нет","05f06a64-397e-46e6-96f5-c4debffc3986","675.0000000","Элемент","0.0000000","180.0000000","0.0000000","546dd888-39c6-459e-af05-a6a4ca9fd2cf","","1","","0.0698862"
"1110.0000000","790.0000000","675.0000000","Элемент - Офисный стул: 675,00 мм x 790,00 мм x 1 110,00 мм","","1","","","1110.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стул","1110.0000000","790.0000000","Офисный стул","Нижняя","Нет","05f06a64-397e-46e6-96f5-c4debffc3986","675.0000000","Элемент","0.0000000","180.0000000","0.0000000","034ab53a-490c-4378-9f62-efa029a641eb","","1","","0.0698862"
"2130.0000000","550.0000000","1090.0000000","Элемент - Шкаф: 1 090,00 мм x 550,00 мм x 2 130,00 мм","","1","","","2130.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Шкаф","2130.0000000","550.0000000","Шкаф","Нижняя","Нет","1711deb9-5dca-4a17-af61-8dfa04f67e05","1090.0000000","Элемент","0.0000000","90.0000000","0.0000000","5d362798-385e-4393-a2b9-a43fa792e139","","1","","0.3788009"
"2130.0000000","550.0000000","1090.0000000","Элемент - Шкаф: 1 090,00 мм x 550,00 мм x 2 130,00 мм","","1","","","2130.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Шкаф","2130.0000000","550.0000000","Шкаф","Нижняя","Нет","1711deb9-5dca-4a17-af61-8dfa04f67e05","1090.0000000","Элемент","0.0000000","90.0000000","0.0000000","5b718d93-ebbf-4e62-925b-6c7c4a03ce12","","1","","0.3788009"
"1110.0000000","790.0000000","675.0000000","Элемент - Офисный стул: 675,00 мм x 790,00 мм x 1 110,00 мм","","1","","","1110.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стул","1110.0000000","790.0000000","Офисный стул","Нижняя","Нет","05f06a64-397e-46e6-96f5-c4debffc3986","675.0000000","Элемент","0.0000000","0.0000000","0.0000000","736ffbbf-43a7-47fc-9137-0f3090dce0c0","","1","","0.0698862"
"1110.0000000","790.0000000","675.0000000","Элемент - Офисный стул: 675,00 мм x 790,00 мм x 1 110,00 мм","","1","","","1110.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стул","1110.0000000","790.0000000","Офисный стул","Нижняя","Нет","05f06a64-397e-46e6-96f5-c4debffc3986","675.0000000","Элемент","0.0000000","0.0000000","0.0000000","7dfe9c44-32b7-4820-be98-fc3bb518ff23","","1","","0.0698862"
"1110.0000000","790.0000000","675.0000000","Элемент - Офисный стул: 675,00 мм x 790,00 мм x 1 110,00 мм","","1","","","1110.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стул","1110.0000000","790.0000000","Офисный стул","Нижняя","Нет","05f06a64-397e-46e6-96f5-c4debffc3986","675.0000000","Элемент","0.0000000","180.0000000","0.0000000","b504db7b-de20-46c1-bfc1-6f43d1449037","","1","","0.0698862"
"1110.0000000","790.0000000","675.0000000","Элемент - Офисный стул: 675,00 мм x 790,00 мм x 1 110,00 мм","","1","","","1110.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стул","1110.0000000","790.0000000","Офисный стул","Нижняя","Нет","05f06a64-397e-46e6-96f5-c4debffc3986","675.0000000","Элемент","0.0000000","180.0000000","0.0000000","9ed84483-4c8b-44ca-ac08-c0f176669a6a","","1","","0.0698862"
"1110.0000000","790.0000000","675.0000000","Элемент - Офисный стул: 675,00 мм x 790,00 мм x 1 110,00 мм","","1","","","1110.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стул","1110.0000000","790.0000000","Офисный стул","Нижняя","Нет","05f06a64-397e-46e6-96f5-c4debffc3986","675.0000000","Элемент","0.0000000","180.0000000","0.0000000","c63bb665-0de3-40f3-8331-9c6c17555c28","","1","","0.0698862"
"1110.0000000","790.0000000","675.0000000","Элемент - Офисный стул: 675,00 мм x 790,00 мм x 1 110,00 мм","","1","","","1110.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стул","1110.0000000","790.0000000","Офисный стул","Нижняя","Нет","05f06a64-397e-46e6-96f5-c4debffc3986","675.0000000","Элемент","0.0000000","180.0000000","0.0000000","cd6b8c38-d3bd-411d-9802-1a245764e753","","1","","0.0698862"
"1110.0000000","790.0000000","675.0000000","Элемент - Офисный стул: 675,00 мм x 790,00 мм x 1 110,00 мм","","1","","","1110.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стул","1110.0000000","790.0000000","Офисный стул","Нижняя","Нет","05f06a64-397e-46e6-96f5-c4debffc3986","675.0000000","Элемент","0.0000000","180.0000000","0.0000000","e8b657bd-48c1-4d0d-acd5-be23bf6d768b","","1","","0.0698862"
"1110.0000000","790.0000000","675.0000000","Элемент - Офисный стул: 675,00 мм x 790,00 мм x 1 110,00 мм","","1","","","1110.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стул","1110.0000000","790.0000000","Офисный стул","Нижняя","Нет","05f06a64-397e-46e6-96f5-c4debffc3986","675.0000000","Элемент","0.0000000","180.0000000","0.0000000","9f3c2945-04c8-4749-9204-5153cdd7b9f7","","1","","0.0698862"
"1110.0000000","790.0000000","675.0000000","Элемент - Офисный стул: 675,00 мм x 790,00 мм x 1 110,00 мм","","1","","","1110.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стул","1110.0000000","790.0000000","Офисный стул","Нижняя","Нет","05f06a64-397e-46e6-96f5-c4debffc3986","675.0000000","Элемент","0.0000000","180.0000000","0.0000000","e098c3eb-5fe9-4a20-8ea8-f872b486c631","","1","","0.0698862"
"1110.0000000","790.0000000","675.0000000","Элемент - Офисный стул: 675,00 мм x 790,00 мм x 1 110,00 мм","","1","","","1110.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стул","1110.0000000","790.0000000","Офисный стул","Нижняя","Нет","05f06a64-397e-46e6-96f5-c4debffc3986","675.0000000","Элемент","0.0000000","0.0000000","0.0000000","91d3d312-b6cd-4856-9091-3f85f7a12ce4","","1","","0.0698862"
"1110.0000000","790.0000000","675.0000000","Элемент - Офисный стул: 675,00 мм x 790,00 мм x 1 110,00 мм","","1","","","1110.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стул","1110.0000000","790.0000000","Офисный стул","Нижняя","Нет","05f06a64-397e-46e6-96f5-c4debffc3986","675.0000000","Элемент","0.0000000","0.0000000","0.0000000","236ad992-4b7f-4d77-b4be-60348d5b2253","","1","","0.0698862"
"1110.0000000","790.0000000","675.0000000","Элемент - Офисный стул: 675,00 мм x 790,00 мм x 1 110,00 мм","","1","","","1110.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стул","1110.0000000","790.0000000","Офисный стул","Нижняя","Нет","05f06a64-397e-46e6-96f5-c4debffc3986","675.0000000","Элемент","0.0000000","0.0000000","0.0000000","9b959012-6361-4e93-89e9-e198c5dc89bd","","1","","0.0698862"
"1110.0000000","790.0000000","675.0000000","Элемент - Офисный стул: 675,00 мм x 790,00 мм x 1 110,00 мм","","1","","","1110.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стул","1110.0000000","790.0000000","Офисный стул","Нижняя","Нет","05f06a64-397e-46e6-96f5-c4debffc3986","675.0000000","Элемент","0.0000000","0.0000000","0.0000000","38d398da-d39f-4f03-b40a-48f407d0b65e","","1","","0.0698862"
"1110.0000000","790.0000000","675.0000000","Элемент - Офисный стул: 675,00 мм x 790,00 мм x 1 110,00 мм","","1","","","1110.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стул","1110.0000000","790.0000000","Офисный стул","Нижняя","Нет","05f06a64-397e-46e6-96f5-c4debffc3986","675.0000000","Элемент","0.0000000","180.0000000","0.0000000","1dcf6da0-f9c4-4413-9c20-a3cef90a65f3","","1","","0.0698862"
"735.0000000","485.0000000","490.0000000","Элемент - Стул: 490,00 мм x 485,00 мм x 735,00 мм","","1","","","735.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Стул","735.0000000","485.0000000","Стул","Нижняя","Нет","8d1b9e6b-4307-456a-9fb3-524a3b2254ce","490.0000000","Элемент","0.0000000","90.0000000","0.0000000","f99bfee3-e369-4367-8ccc-d0ced7ebe207","","1","","0.0122677"
"735.0000000","485.0000000","490.0000000","Элемент - Стул: 490,00 мм x 485,00 мм x 735,00 мм","","1","","","735.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Стул","735.0000000","485.0000000","Стул","Нижняя","Нет","8d1b9e6b-4307-456a-9fb3-524a3b2254ce","490.0000000","Элемент","0.0000000","90.0000000","0.0000000","f637ed55-aba3-4b82-a2a6-2e6d7fdd0eb6","","1","","0.0122677"
"735.0000000","485.0000000","490.0000000","Элемент - Стул: 490,00 мм x 485,00 мм x 735,00 мм","","1","","","735.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Стул","735.0000000","485.0000000","Стул","Нижняя","Нет","8d1b9e6b-4307-456a-9fb3-524a3b2254ce","490.0000000","Элемент","0.0000000","90.0000000","0.0000000","a4f583ae-0575-4020-a85c-8e1c54258dd2","","1","","0.0122677"
"735.0000000","485.0000000","490.0000000","Элемент - Стул: 490,00 мм x 485,00 мм x 735,00 мм","","1","","","735.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Стул","735.0000000","485.0000000","Стул","Нижняя","Нет","8d1b9e6b-4307-456a-9fb3-524a3b2254ce","490.0000000","Элемент","0.0000000","90.0000000","0.0000000","e45e573c-9f78-45c1-9580-816b8e4e29c3","","1","","0.0122677"
"735.0000000","485.0000000","490.0000000","Элемент - Стул: 490,00 мм x 485,00 мм x 735,00 мм","","1","","","735.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Стул","735.0000000","485.0000000","Стул","Нижняя","Нет","8d1b9e6b-4307-456a-9fb3-524a3b2254ce","490.0000000","Элемент","0.0000000","90.0000000","0.0000000","60f9b06e-0be0-45f6-a134-2d83a9e1f03a","","1","","0.0122677"
